"isono","year","sexno","ageno","eduno","asfr"
706,1970,2,8,0,NA
706,1970,2,9,0,NA
706,1970,2,10,0,NA
706,1975,2,4,0,NA
706,1975,2,5,0,NA
706,1975,2,6,0,NA
706,1975,2,7,0,NA
706,1975,2,8,0,NA
706,1975,2,9,0,NA
706,1975,2,10,0,NA
710,1970,2,4,0,NA
710,1970,2,5,0,NA
710,1970,2,6,0,NA
710,1970,2,7,0,NA
710,1970,2,8,0,NA
710,1970,2,9,0,NA
710,1970,2,10,0,NA
710,1975,2,4,0,NA
710,1975,2,5,0,NA
710,1975,2,6,0,NA
710,1975,2,7,0,NA
710,1975,2,8,0,NA
710,1975,2,9,0,NA
710,1975,2,10,0,NA
716,1970,2,4,0,NA
716,1970,2,5,0,NA
716,1970,2,6,0,NA
716,1970,2,7,0,NA
716,1970,2,8,0,NA
716,1970,2,9,0,NA
716,1970,2,10,0,NA
716,1975,2,4,0,NA
716,1975,2,5,0,NA
716,1975,2,6,0,NA
716,1975,2,7,0,NA
716,1975,2,8,0,NA
716,1975,2,9,0,NA
716,1975,2,10,0,NA
724,1970,2,4,0,NA
724,1970,2,5,0,NA
724,1970,2,6,0,NA
724,1970,2,7,0,NA
724,1970,2,8,0,NA
724,1970,2,9,0,NA
724,1970,2,10,0,NA
724,1975,2,4,0,NA
724,1975,2,5,0,NA
724,1975,2,6,0,NA
724,1975,2,7,0,NA
724,1975,2,8,0,NA
724,1975,2,9,0,NA
724,1975,2,10,0,NA
736,1970,2,4,0,NA
736,1970,2,5,0,NA
736,1970,2,6,0,NA
736,1970,2,7,0,NA
736,1970,2,8,0,NA
736,1970,2,9,0,NA
736,1970,2,10,0,NA
736,1975,2,4,0,NA
736,1975,2,5,0,NA
736,1975,2,6,0,NA
736,1975,2,7,0,NA
736,1975,2,8,0,NA
736,1975,2,9,0,NA
736,1975,2,10,0,NA
740,1970,2,4,0,NA
740,1970,2,5,0,NA
740,1970,2,6,0,NA
740,1970,2,7,0,NA
740,1970,2,8,0,NA
740,1970,2,9,0,NA
740,1970,2,10,0,NA
740,1975,2,4,0,NA
740,1975,2,5,0,NA
740,1975,2,6,0,NA
740,1975,2,7,0,NA
740,1975,2,8,0,NA
740,1975,2,9,0,NA
740,1975,2,10,0,NA
748,1970,2,4,0,NA
748,1970,2,5,0,NA
748,1970,2,6,0,NA
748,1970,2,7,0,NA
748,1970,2,8,0,NA
748,1970,2,9,0,NA
748,1970,2,10,0,NA
748,1975,2,4,0,NA
748,1975,2,5,0,NA
748,1975,2,6,0,NA
748,1975,2,7,0,NA
748,1975,2,8,0,NA
748,1975,2,9,0,NA
748,1975,2,10,0,NA
752,1970,2,4,0,NA
752,1970,2,5,0,NA
752,1970,2,6,0,NA
752,1970,2,7,0,NA
752,1970,2,8,0,NA
752,1970,2,9,0,NA
752,1970,2,10,0,NA
752,1975,2,4,0,NA
752,1975,2,5,0,NA
752,1975,2,6,0,NA
752,1975,2,7,0,NA
752,1975,2,8,0,NA
752,1975,2,9,0,NA
752,1975,2,10,0,NA
756,1970,2,4,0,NA
756,1970,2,5,0,NA
756,1970,2,6,0,NA
756,1970,2,7,0,NA
756,1970,2,8,0,NA
756,1970,2,9,0,NA
756,1970,2,10,0,NA
756,1975,2,4,0,NA
756,1975,2,5,0,NA
756,1975,2,6,0,NA
756,1975,2,7,0,NA
756,1975,2,8,0,NA
756,1975,2,9,0,NA
756,1975,2,10,0,NA
760,1970,2,4,0,NA
760,1970,2,5,0,NA
760,1970,2,6,0,NA
760,1970,2,7,0,NA
760,1970,2,8,0,NA
760,1970,2,9,0,NA
760,1970,2,10,0,NA
760,1975,2,4,0,NA
760,1975,2,5,0,NA
760,1975,2,6,0,NA
760,1975,2,7,0,NA
760,1975,2,8,0,NA
760,1975,2,9,0,NA
760,1975,2,10,0,NA
762,1970,2,4,0,NA
762,1970,2,5,0,NA
762,1970,2,6,0,NA
762,1970,2,7,0,NA
762,1970,2,8,0,NA
762,1970,2,9,0,NA
762,1970,2,10,0,NA
762,1975,2,4,0,NA
762,1975,2,5,0,NA
762,1975,2,6,0,NA
762,1975,2,7,0,NA
762,1975,2,8,0,NA
762,1975,2,9,0,NA
762,1975,2,10,0,NA
764,1970,2,4,0,NA
764,1970,2,5,0,NA
764,1970,2,6,0,NA
764,1970,2,7,0,NA
764,1970,2,8,0,NA
764,1970,2,9,0,NA
764,1970,2,10,0,NA
764,1975,2,4,0,NA
764,1975,2,5,0,NA
764,1975,2,6,0,NA
764,1975,2,7,0,NA
764,1975,2,8,0,NA
764,1975,2,9,0,NA
764,1975,2,10,0,NA
768,1970,2,4,0,NA
768,1970,2,5,0,NA
768,1970,2,6,0,NA
768,1970,2,7,0,NA
768,1970,2,8,0,NA
768,1970,2,9,0,NA
768,1970,2,10,0,NA
768,1975,2,4,0,NA
768,1975,2,5,0,NA
768,1975,2,6,0,NA
768,1975,2,7,0,NA
768,1975,2,8,0,NA
768,1975,2,9,0,NA
768,1975,2,10,0,NA
776,1970,2,4,0,NA
776,1970,2,5,0,NA
776,1970,2,6,0,NA
776,1970,2,7,0,NA
776,1970,2,8,0,NA
776,1970,2,9,0,NA
776,1970,2,10,0,NA
776,1975,2,4,0,NA
776,1975,2,5,0,NA
776,1975,2,6,0,NA
776,1975,2,7,0,NA
776,1975,2,8,0,NA
776,1975,2,9,0,NA
776,1975,2,10,0,NA
780,1970,2,4,0,NA
780,1970,2,5,0,NA
780,1970,2,6,0,NA
780,1970,2,7,0,NA
780,1970,2,8,0,NA
780,1970,2,9,0,NA
780,1970,2,10,0,NA
780,1975,2,4,0,NA
780,1975,2,5,0,NA
780,1975,2,6,0,NA
780,1975,2,7,0,NA
780,1975,2,8,0,NA
780,1975,2,9,0,NA
780,1975,2,10,0,NA
784,1970,2,4,0,NA
784,1970,2,5,0,NA
784,1970,2,6,0,NA
784,1970,2,7,0,NA
784,1970,2,8,0,NA
784,1970,2,9,0,NA
784,1970,2,10,0,NA
784,1975,2,4,0,NA
784,1975,2,5,0,NA
784,1975,2,6,0,NA
784,1975,2,7,0,NA
784,1975,2,8,0,NA
784,1975,2,9,0,NA
784,1975,2,10,0,NA
788,1970,2,4,0,NA
788,1970,2,5,0,NA
788,1970,2,6,0,NA
788,1970,2,7,0,NA
788,1970,2,8,0,NA
788,1970,2,9,0,NA
788,1970,2,10,0,NA
788,1975,2,4,0,NA
788,1975,2,5,0,NA
788,1975,2,6,0,NA
788,1975,2,7,0,NA
788,1975,2,8,0,NA
788,1975,2,9,0,NA
788,1975,2,10,0,NA
792,1970,2,4,0,NA
792,1970,2,5,0,NA
792,1970,2,6,0,NA
792,1970,2,7,0,NA
792,1970,2,8,0,NA
792,1970,2,9,0,NA
792,1970,2,10,0,NA
792,1975,2,4,0,NA
792,1975,2,5,0,NA
792,1975,2,6,0,NA
792,1975,2,7,0,NA
792,1975,2,8,0,NA
792,1975,2,9,0,NA
792,1975,2,10,0,NA
795,1970,2,4,0,NA
795,1970,2,5,0,NA
795,1970,2,6,0,NA
795,1970,2,7,0,NA
795,1970,2,8,0,NA
795,1970,2,9,0,NA
795,1970,2,10,0,NA
795,1975,2,4,0,NA
795,1975,2,5,0,NA
795,1975,2,6,0,NA
795,1975,2,7,0,NA
795,1975,2,8,0,NA
795,1975,2,9,0,NA
795,1975,2,10,0,NA
800,1970,2,4,0,NA
800,1970,2,5,0,NA
800,1970,2,6,0,NA
800,1970,2,7,0,NA
800,1970,2,8,0,NA
800,1970,2,9,0,NA
800,1970,2,10,0,NA
800,1975,2,4,0,NA
800,1975,2,5,0,NA
800,1975,2,6,0,NA
800,1975,2,7,0,NA
800,1975,2,8,0,NA
800,1975,2,9,0,NA
800,1975,2,10,0,NA
804,1970,2,4,0,NA
804,1970,2,5,0,NA
804,1970,2,6,0,NA
804,1970,2,7,0,NA
804,1970,2,8,0,NA
804,1970,2,9,0,NA
804,1970,2,10,0,NA
804,1975,2,4,0,NA
804,1975,2,5,0,NA
804,1975,2,6,0,NA
804,1975,2,7,0,NA
804,1975,2,8,0,NA
804,1975,2,9,0,NA
804,1975,2,10,0,NA
807,1970,2,4,0,NA
807,1970,2,5,0,NA
807,1970,2,6,0,NA
807,1970,2,7,0,NA
807,1970,2,8,0,NA
807,1970,2,9,0,NA
807,1970,2,10,0,NA
807,1975,2,4,0,NA
807,1975,2,5,0,NA
807,1975,2,6,0,NA
807,1975,2,7,0,NA
807,1975,2,8,0,NA
807,1975,2,9,0,NA
807,1975,2,10,0,NA
818,1970,2,4,0,NA
818,1970,2,5,0,NA
818,1970,2,6,0,NA
818,1970,2,7,0,NA
818,1970,2,8,0,NA
818,1970,2,9,0,NA
818,1970,2,10,0,NA
818,1975,2,4,0,NA
818,1975,2,5,0,NA
818,1975,2,6,0,NA
818,1975,2,7,0,NA
818,1975,2,8,0,NA
818,1975,2,9,0,NA
818,1975,2,10,0,NA
826,1970,2,4,0,NA
826,1970,2,5,0,NA
826,1970,2,6,0,NA
826,1970,2,7,0,NA
826,1970,2,8,0,NA
826,1970,2,9,0,NA
826,1970,2,10,0,NA
826,1975,2,4,0,NA
826,1975,2,5,0,NA
826,1975,2,6,0,NA
826,1975,2,7,0,NA
826,1975,2,8,0,NA
826,1975,2,9,0,NA
826,1975,2,10,0,NA
830,1970,2,4,0,NA
830,1970,2,5,0,NA
830,1970,2,6,0,NA
830,1970,2,7,0,NA
830,1970,2,8,0,NA
830,1970,2,9,0,NA
830,1970,2,10,0,NA
830,1975,2,4,0,NA
830,1975,2,5,0,NA
830,1975,2,6,0,NA
830,1975,2,7,0,NA
830,1975,2,8,0,NA
830,1975,2,9,0,NA
830,1975,2,10,0,NA
834,1970,2,4,0,NA
834,1970,2,5,0,NA
834,1970,2,6,0,NA
834,1970,2,7,0,NA
834,1970,2,8,0,NA
834,1970,2,9,0,NA
834,1970,2,10,0,NA
834,1975,2,4,0,NA
834,1975,2,5,0,NA
834,1975,2,6,0,NA
834,1975,2,7,0,NA
834,1975,2,8,0,NA
834,1975,2,9,0,NA
834,1975,2,10,0,NA
840,1970,2,4,0,NA
840,1970,2,5,0,NA
840,1970,2,6,0,NA
840,1970,2,7,0,NA
840,1970,2,8,0,NA
840,1970,2,9,0,NA
840,1970,2,10,0,NA
840,1975,2,4,0,NA
840,1975,2,5,0,NA
840,1975,2,6,0,NA
840,1975,2,7,0,NA
840,1975,2,8,0,NA
840,1975,2,9,0,NA
840,1975,2,10,0,NA
850,1970,2,4,0,NA
850,1970,2,5,0,NA
850,1970,2,6,0,NA
850,1970,2,7,0,NA
850,1970,2,8,0,NA
850,1970,2,9,0,NA
850,1970,2,10,0,NA
850,1975,2,4,0,NA
850,1975,2,5,0,NA
850,1975,2,6,0,NA
850,1975,2,7,0,NA
850,1975,2,8,0,NA
850,1975,2,9,0,NA
850,1975,2,10,0,NA
854,1970,2,4,0,NA
854,1970,2,5,0,NA
854,1970,2,6,0,NA
854,1970,2,7,0,NA
854,1970,2,8,0,NA
854,1970,2,9,0,NA
854,1970,2,10,0,NA
854,1975,2,4,0,NA
854,1975,2,5,0,NA
854,1975,2,6,0,NA
854,1975,2,7,0,NA
854,1975,2,8,0,NA
854,1975,2,9,0,NA
854,1975,2,10,0,NA
858,1970,2,4,0,NA
858,1970,2,5,0,NA
858,1970,2,6,0,NA
858,1970,2,7,0,NA
858,1970,2,8,0,NA
858,1970,2,9,0,NA
858,1970,2,10,0,NA
858,1975,2,4,0,NA
858,1975,2,5,0,NA
858,1975,2,6,0,NA
858,1975,2,7,0,NA
858,1975,2,8,0,NA
858,1975,2,9,0,NA
858,1975,2,10,0,NA
860,1970,2,4,0,NA
860,1970,2,5,0,NA
860,1970,2,6,0,NA
860,1970,2,7,0,NA
860,1970,2,8,0,NA
860,1970,2,9,0,NA
860,1970,2,10,0,NA
860,1975,2,4,0,NA
860,1975,2,5,0,NA
860,1975,2,6,0,NA
860,1975,2,7,0,NA
860,1975,2,8,0,NA
860,1975,2,9,0,NA
860,1975,2,10,0,NA
862,1970,2,4,0,NA
862,1970,2,5,0,NA
862,1970,2,6,0,NA
862,1970,2,7,0,NA
862,1970,2,8,0,NA
862,1970,2,9,0,NA
862,1970,2,10,0,NA
862,1975,2,4,0,NA
862,1975,2,5,0,NA
862,1975,2,6,0,NA
862,1975,2,7,0,NA
862,1975,2,8,0,NA
862,1975,2,9,0,NA
862,1975,2,10,0,NA
882,1970,2,4,0,NA
882,1970,2,5,0,NA
882,1970,2,6,0,NA
882,1970,2,7,0,NA
882,1970,2,8,0,NA
882,1970,2,9,0,NA
882,1970,2,10,0,NA
882,1975,2,4,0,NA
882,1975,2,5,0,NA
882,1975,2,6,0,NA
882,1975,2,7,0,NA
882,1975,2,8,0,NA
882,1975,2,9,0,NA
882,1975,2,10,0,NA
887,1970,2,4,0,NA
887,1970,2,5,0,NA
887,1970,2,6,0,NA
887,1970,2,7,0,NA
887,1970,2,8,0,NA
887,1970,2,9,0,NA
887,1970,2,10,0,NA
887,1975,2,4,0,NA
887,1975,2,5,0,NA
887,1975,2,6,0,NA
887,1975,2,7,0,NA
887,1975,2,8,0,NA
887,1975,2,9,0,NA
887,1975,2,10,0,NA
894,1970,2,4,0,NA
894,1970,2,5,0,NA
894,1970,2,6,0,NA
894,1970,2,7,0,NA
894,1970,2,8,0,NA
894,1970,2,9,0,NA
894,1970,2,10,0,NA
894,1975,2,4,0,NA
894,1975,2,5,0,NA
894,1975,2,6,0,NA
894,1975,2,7,0,NA
894,1975,2,8,0,NA
894,1975,2,9,0,NA
894,1975,2,10,0,NA
900,1970,2,4,0,NA
900,1970,2,5,0,NA
900,1970,2,6,0,NA
900,1970,2,7,0,NA
900,1970,2,8,0,NA
900,1970,2,9,0,NA
900,1970,2,10,0,NA
900,1975,2,4,0,NA
900,1975,2,5,0,NA
900,1975,2,6,0,NA
900,1975,2,7,0,NA
900,1975,2,8,0,NA
900,1975,2,9,0,NA
900,1975,2,10,0,NA
903,1970,2,4,0,NA
903,1970,2,5,0,NA
903,1970,2,6,0,NA
903,1970,2,7,0,NA
903,1970,2,8,0,NA
903,1970,2,9,0,NA
903,1970,2,10,0,NA
903,1975,2,4,0,NA
903,1975,2,5,0,NA
903,1975,2,6,0,NA
903,1975,2,7,0,NA
903,1975,2,8,0,NA
903,1975,2,9,0,NA
903,1975,2,10,0,NA
904,1970,2,4,0,NA
904,1970,2,5,0,NA
904,1970,2,6,0,NA
904,1970,2,7,0,NA
904,1970,2,8,0,NA
904,1970,2,9,0,NA
904,1970,2,10,0,NA
904,1975,2,4,0,NA
904,1975,2,5,0,NA
904,1975,2,6,0,NA
904,1975,2,7,0,NA
904,1975,2,8,0,NA
904,1975,2,9,0,NA
904,1975,2,10,0,NA
905,1970,2,4,0,NA
905,1970,2,5,0,NA
905,1970,2,6,0,NA
905,1970,2,7,0,NA
905,1970,2,8,0,NA
905,1970,2,9,0,NA
905,1970,2,10,0,NA
905,1975,2,4,0,NA
905,1975,2,5,0,NA
905,1975,2,6,0,NA
905,1975,2,7,0,NA
905,1975,2,8,0,NA
905,1975,2,9,0,NA
905,1975,2,10,0,NA
906,1970,2,4,0,NA
906,1970,2,5,0,NA
906,1970,2,6,0,NA
906,1970,2,7,0,NA
906,1970,2,8,0,NA
906,1970,2,9,0,NA
906,1970,2,10,0,NA
906,1975,2,4,0,NA
906,1975,2,5,0,NA
906,1975,2,6,0,NA
906,1975,2,7,0,NA
906,1975,2,8,0,NA
906,1975,2,9,0,NA
906,1975,2,10,0,NA
908,1970,2,4,0,NA
908,1970,2,5,0,NA
908,1970,2,6,0,NA
908,1970,2,7,0,NA
908,1970,2,8,0,NA
908,1970,2,9,0,NA
908,1970,2,10,0,NA
908,1975,2,4,0,NA
908,1975,2,5,0,NA
908,1975,2,6,0,NA
908,1975,2,7,0,NA
908,1975,2,8,0,NA
908,1975,2,9,0,NA
908,1975,2,10,0,NA
909,1970,2,4,0,NA
909,1970,2,5,0,NA
909,1970,2,6,0,NA
909,1970,2,7,0,NA
909,1970,2,8,0,NA
909,1970,2,9,0,NA
909,1970,2,10,0,NA
909,1975,2,4,0,NA
909,1975,2,5,0,NA
909,1975,2,6,0,NA
909,1975,2,7,0,NA
909,1975,2,8,0,NA
909,1975,2,9,0,NA
909,1975,2,10,0,NA
910,1970,2,4,0,NA
910,1970,2,5,0,NA
910,1970,2,6,0,NA
910,1970,2,7,0,NA
910,1970,2,8,0,NA
910,1970,2,9,0,NA
910,1970,2,10,0,NA
910,1975,2,4,0,NA
910,1975,2,5,0,NA
910,1975,2,6,0,NA
910,1975,2,7,0,NA
910,1975,2,8,0,NA
910,1975,2,9,0,NA
910,1975,2,10,0,NA
911,1970,2,4,0,NA
911,1970,2,5,0,NA
911,1970,2,6,0,NA
911,1970,2,7,0,NA
911,1970,2,8,0,NA
911,1970,2,9,0,NA
911,1970,2,10,0,NA
911,1975,2,4,0,NA
911,1975,2,5,0,NA
911,1975,2,6,0,NA
911,1975,2,7,0,NA
911,1975,2,8,0,NA
911,1975,2,9,0,NA
911,1975,2,10,0,NA
912,1970,2,4,0,NA
912,1970,2,5,0,NA
912,1970,2,6,0,NA
912,1970,2,7,0,NA
912,1970,2,8,0,NA
912,1970,2,9,0,NA
912,1970,2,10,0,NA
912,1975,2,4,0,NA
912,1975,2,5,0,NA
912,1975,2,6,0,NA
912,1975,2,7,0,NA
912,1975,2,8,0,NA
912,1975,2,9,0,NA
912,1975,2,10,0,NA
913,1970,2,4,0,NA
913,1970,2,5,0,NA
913,1970,2,6,0,NA
913,1970,2,7,0,NA
913,1970,2,8,0,NA
913,1970,2,9,0,NA
913,1970,2,10,0,NA
913,1975,2,4,0,NA
913,1975,2,5,0,NA
913,1975,2,6,0,NA
913,1975,2,7,0,NA
913,1975,2,8,0,NA
913,1975,2,9,0,NA
913,1975,2,10,0,NA
914,1970,2,4,0,NA
914,1970,2,5,0,NA
914,1970,2,6,0,NA
914,1970,2,7,0,NA
914,1970,2,8,0,NA
914,1970,2,9,0,NA
914,1970,2,10,0,NA
914,1975,2,4,0,NA
914,1975,2,5,0,NA
914,1975,2,6,0,NA
914,1975,2,7,0,NA
914,1975,2,8,0,NA
914,1975,2,9,0,NA
914,1975,2,10,0,NA
915,1970,2,4,0,NA
915,1970,2,5,0,NA
915,1970,2,6,0,NA
915,1970,2,7,0,NA
915,1970,2,8,0,NA
915,1970,2,9,0,NA
915,1970,2,10,0,NA
915,1975,2,4,0,NA
915,1975,2,5,0,NA
915,1975,2,6,0,NA
915,1975,2,7,0,NA
915,1975,2,8,0,NA
915,1975,2,9,0,NA
915,1975,2,10,0,NA
916,1970,2,4,0,NA
916,1970,2,5,0,NA
916,1970,2,6,0,NA
916,1970,2,7,0,NA
916,1970,2,8,0,NA
916,1970,2,9,0,NA
916,1970,2,10,0,NA
916,1975,2,4,0,NA
916,1975,2,5,0,NA
916,1975,2,6,0,NA
916,1975,2,7,0,NA
916,1975,2,8,0,NA
916,1975,2,9,0,NA
916,1975,2,10,0,NA
920,1970,2,4,0,NA
920,1970,2,5,0,NA
920,1970,2,6,0,NA
920,1970,2,7,0,NA
920,1970,2,8,0,NA
920,1970,2,9,0,NA
920,1970,2,10,0,NA
920,1975,2,4,0,NA
920,1975,2,5,0,NA
920,1975,2,6,0,NA
920,1975,2,7,0,NA
920,1975,2,8,0,NA
920,1975,2,9,0,NA
920,1975,2,10,0,NA
921,1970,2,4,0,NA
921,1970,2,5,0,NA
921,1970,2,6,0,NA
921,1970,2,7,0,NA
921,1970,2,8,0,NA
921,1970,2,9,0,NA
921,1970,2,10,0,NA
921,1975,2,4,0,NA
921,1975,2,5,0,NA
921,1975,2,6,0,NA
921,1975,2,7,0,NA
921,1975,2,8,0,NA
921,1975,2,9,0,NA
921,1975,2,10,0,NA
922,1970,2,4,0,NA
922,1970,2,5,0,NA
922,1970,2,6,0,NA
922,1970,2,7,0,NA
922,1970,2,8,0,NA
922,1970,2,9,0,NA
922,1970,2,10,0,NA
922,1975,2,4,0,NA
922,1975,2,5,0,NA
922,1975,2,6,0,NA
922,1975,2,7,0,NA
922,1975,2,8,0,NA
922,1975,2,9,0,NA
922,1975,2,10,0,NA
923,1970,2,4,0,NA
923,1970,2,5,0,NA
923,1970,2,6,0,NA
923,1970,2,7,0,NA
923,1970,2,8,0,NA
923,1970,2,9,0,NA
923,1970,2,10,0,NA
923,1975,2,4,0,NA
923,1975,2,5,0,NA
923,1975,2,6,0,NA
923,1975,2,7,0,NA
923,1975,2,8,0,NA
923,1975,2,9,0,NA
923,1975,2,10,0,NA
924,1970,2,4,0,NA
924,1970,2,5,0,NA
924,1970,2,6,0,NA
924,1970,2,7,0,NA
924,1970,2,8,0,NA
924,1970,2,9,0,NA
924,1970,2,10,0,NA
924,1975,2,4,0,NA
924,1975,2,5,0,NA
924,1975,2,6,0,NA
924,1975,2,7,0,NA
924,1975,2,8,0,NA
924,1975,2,9,0,NA
924,1975,2,10,0,NA
925,1970,2,4,0,NA
925,1970,2,5,0,NA
925,1970,2,6,0,NA
925,1970,2,7,0,NA
925,1970,2,8,0,NA
925,1970,2,9,0,NA
925,1970,2,10,0,NA
925,1975,2,4,0,NA
925,1975,2,5,0,NA
925,1975,2,6,0,NA
925,1975,2,7,0,NA
925,1975,2,8,0,NA
925,1975,2,9,0,NA
925,1975,2,10,0,NA
926,1970,2,4,0,NA
926,1970,2,5,0,NA
926,1970,2,6,0,NA
926,1970,2,7,0,NA
926,1970,2,8,0,NA
926,1970,2,9,0,NA
926,1970,2,10,0,NA
926,1975,2,4,0,NA
926,1975,2,5,0,NA
926,1975,2,6,0,NA
926,1975,2,7,0,NA
926,1975,2,8,0,NA
926,1975,2,9,0,NA
926,1975,2,10,0,NA
927,1970,2,4,0,NA
927,1970,2,5,0,NA
927,1970,2,6,0,NA
927,1970,2,7,0,NA
927,1970,2,8,0,NA
927,1970,2,9,0,NA
927,1970,2,10,0,NA
927,1975,2,4,0,NA
927,1975,2,5,0,NA
927,1975,2,6,0,NA
927,1975,2,7,0,NA
927,1975,2,8,0,NA
927,1975,2,9,0,NA
927,1975,2,10,0,NA
931,1970,2,4,0,NA
931,1970,2,5,0,NA
931,1970,2,6,0,NA
931,1970,2,7,0,NA
931,1970,2,8,0,NA
931,1970,2,9,0,NA
931,1970,2,10,0,NA
931,1975,2,4,0,NA
931,1975,2,5,0,NA
931,1975,2,6,0,NA
931,1975,2,7,0,NA
931,1975,2,8,0,NA
931,1975,2,9,0,NA
931,1975,2,10,0,NA
935,1970,2,4,0,NA
935,1970,2,5,0,NA
935,1970,2,6,0,NA
935,1970,2,7,0,NA
935,1970,2,8,0,NA
935,1970,2,9,0,NA
935,1970,2,10,0,NA
935,1975,2,4,0,NA
935,1975,2,5,0,NA
935,1975,2,6,0,NA
935,1975,2,7,0,NA
935,1975,2,8,0,NA
935,1975,2,9,0,NA
935,1975,2,10,0,NA
954,1970,2,4,0,NA
954,1970,2,5,0,NA
954,1970,2,6,0,NA
954,1970,2,7,0,NA
954,1970,2,8,0,NA
954,1970,2,9,0,NA
954,1970,2,10,0,NA
954,1975,2,4,0,NA
954,1975,2,5,0,NA
954,1975,2,6,0,NA
954,1975,2,7,0,NA
954,1975,2,8,0,NA
954,1975,2,9,0,NA
954,1975,2,10,0,NA
957,1970,2,4,0,NA
957,1970,2,5,0,NA
957,1970,2,6,0,NA
957,1970,2,7,0,NA
957,1970,2,8,0,NA
957,1970,2,9,0,NA
957,1970,2,10,0,NA
957,1975,2,4,0,NA
957,1975,2,5,0,NA
957,1975,2,6,0,NA
957,1975,2,7,0,NA
957,1975,2,8,0,NA
957,1975,2,9,0,NA
957,1975,2,10,0,NA
4,1980,0,4,0,NA
4,1980,0,5,0,NA
4,1980,0,6,0,NA
4,1980,0,7,0,NA
4,1980,0,8,0,NA
4,1980,0,9,0,NA
4,1980,0,10,0,NA
4,1985,0,4,0,NA
4,1985,0,5,0,NA
4,1985,0,6,0,NA
4,1985,0,7,0,NA
4,1985,0,8,0,NA
4,1985,0,9,0,NA
4,1985,0,10,0,NA
4,1990,0,4,0,NA
4,1990,0,5,0,NA
4,1990,0,6,0,NA
4,1990,0,7,0,NA
4,1990,0,8,0,NA
4,1990,0,9,0,NA
4,1990,0,10,0,NA
8,1980,0,4,0,NA
8,1980,0,5,0,NA
8,1980,0,6,0,NA
8,1980,0,7,0,NA
8,1980,0,8,0,NA
8,1980,0,9,0,NA
8,1980,0,10,0,NA
8,1985,0,4,0,NA
8,1985,0,5,0,NA
8,1985,0,6,0,NA
8,1985,0,7,0,NA
8,1985,0,8,0,NA
8,1985,0,9,0,NA
8,1985,0,10,0,NA
8,1990,0,4,0,NA
8,1990,0,5,0,NA
8,1990,0,6,0,NA
8,1990,0,7,0,NA
8,1990,0,8,0,NA
8,1990,0,9,0,NA
8,1990,0,10,0,NA
12,1980,0,4,0,NA
12,1980,0,5,0,NA
12,1980,0,6,0,NA
12,1980,0,7,0,NA
12,1980,0,8,0,NA
12,1980,0,9,0,NA
12,1980,0,10,0,NA
12,1985,0,4,0,NA
12,1985,0,5,0,NA
12,1985,0,6,0,NA
12,1985,0,7,0,NA
12,1985,0,8,0,NA
12,1985,0,9,0,NA
12,1985,0,10,0,NA
12,1990,0,4,0,NA
12,1990,0,5,0,NA
12,1990,0,6,0,NA
12,1990,0,7,0,NA
12,1990,0,8,0,NA
12,1990,0,9,0,NA
12,1990,0,10,0,NA
24,1980,0,4,0,NA
24,1980,0,5,0,NA
24,1980,0,6,0,NA
24,1980,0,7,0,NA
24,1980,0,8,0,NA
24,1980,0,9,0,NA
24,1980,0,10,0,NA
24,1985,0,4,0,NA
24,1985,0,5,0,NA
24,1985,0,6,0,NA
24,1985,0,7,0,NA
24,1985,0,8,0,NA
24,1985,0,9,0,NA
24,1985,0,10,0,NA
24,1990,0,4,0,NA
24,1990,0,5,0,NA
24,1990,0,6,0,NA
24,1990,0,7,0,NA
24,1990,0,8,0,NA
24,1990,0,9,0,NA
24,1990,0,10,0,NA
31,1980,0,4,0,NA
31,1980,0,5,0,NA
31,1980,0,6,0,NA
31,1980,0,7,0,NA
31,1980,0,8,0,NA
31,1980,0,9,0,NA
31,1980,0,10,0,NA
31,1985,0,4,0,NA
31,1985,0,5,0,NA
31,1985,0,6,0,NA
31,1985,0,7,0,NA
31,1985,0,8,0,NA
31,1985,0,9,0,NA
31,1985,0,10,0,NA
31,1990,0,4,0,NA
31,1990,0,5,0,NA
31,1990,0,6,0,NA
31,1990,0,7,0,NA
31,1990,0,8,0,NA
31,1990,0,9,0,NA
31,1990,0,10,0,NA
32,1980,0,4,0,NA
32,1980,0,5,0,NA
32,1980,0,6,0,NA
32,1980,0,7,0,NA
32,1980,0,8,0,NA
32,1980,0,9,0,NA
32,1980,0,10,0,NA
32,1985,0,4,0,NA
32,1985,0,5,0,NA
32,1985,0,6,0,NA
32,1985,0,7,0,NA
32,1985,0,8,0,NA
32,1985,0,9,0,NA
32,1985,0,10,0,NA
32,1990,0,4,0,NA
32,1990,0,5,0,NA
32,1990,0,6,0,NA
32,1990,0,7,0,NA
32,1990,0,8,0,NA
32,1990,0,9,0,NA
32,1990,0,10,0,NA
36,1980,0,4,0,NA
36,1980,0,5,0,NA
36,1980,0,6,0,NA
36,1980,0,7,0,NA
36,1980,0,8,0,NA
36,1980,0,9,0,NA
36,1980,0,10,0,NA
36,1985,0,4,0,NA
36,1985,0,5,0,NA
36,1985,0,6,0,NA
36,1985,0,7,0,NA
36,1985,0,8,0,NA
36,1985,0,9,0,NA
36,1985,0,10,0,NA
36,1990,0,4,0,NA
36,1990,0,5,0,NA
36,1990,0,6,0,NA
36,1990,0,7,0,NA
36,1990,0,8,0,NA
36,1990,0,9,0,NA
36,1990,0,10,0,NA
40,1980,0,4,0,NA
