"isono","year","sexno","ageno","eduno","tdr"
50,1970,0,0,0,0.93
50,1975,0,0,0,0.97
50,1980,0,0,0,0.95
50,1985,0,0,0,0.9
50,1990,0,0,0,0.86
50,1995,0,0,0,0.79
50,2000,0,0,0,0.7
50,2005,0,0,0,0.63
50,2010,0,0,0,0.56
50,2015,0,0,0,0.5
50,2020,0,0,0,0.45
50,2025,0,0,0,0.44
50,2030,0,0,0,0.43
50,2035,0,0,0,0.44
50,2040,0,0,0,0.44
50,2045,0,0,0,0.46
50,2050,0,0,0,0.49
50,2055,0,0,0,0.53
50,2060,0,0,0,0.57
50,2065,0,0,0,0.62
50,2070,0,0,0,0.68
50,2075,0,0,0,0.72
50,2080,0,0,0,0.77
50,2085,0,0,0,0.82
50,2090,0,0,0,0.87
50,2095,0,0,0,0.92
50,2100,0,0,0,0.96
51,1970,0,0,0,0.81
51,1975,0,0,0,0.67
51,1980,0,0,0,0.57
51,1985,0,0,0,0.53
51,1990,0,0,0,0.56
51,1995,0,0,0,0.61
51,2000,0,0,0,0.56
51,2005,0,0,0,0.51
51,2010,0,0,0,0.46
51,2015,0,0,0,0.45
51,2020,0,0,0,0.47
51,2025,0,0,0,0.5
51,2030,0,0,0,0.54
51,2035,0,0,0,0.54
51,2040,0,0,0,0.54
51,2045,0,0,0,0.57
51,2050,0,0,0,0.63
51,2055,0,0,0,0.73
51,2060,0,0,0,0.8
51,2065,0,0,0,0.81
51,2070,0,0,0,0.85
51,2075,0,0,0,0.9
51,2080,0,0,0,0.93
51,2085,0,0,0,0.94
51,2090,0,0,0,0.94
51,2095,0,0,0,0.95
51,2100,0,0,0,0.96
52,1970,0,0,0,0.83
52,1975,0,0,0,0.7
52,1980,0,0,0,0.67
52,1985,0,0,0,0.56
52,1990,0,0,0,0.52
52,1995,0,0,0,0.51
52,2000,0,0,0,0.5
52,2005,0,0,0,0.45
52,2010,0,0,0,0.4
52,2015,0,0,0,0.4
52,2020,0,0,0,0.43
52,2025,0,0,0,0.48
52,2030,0,0,0,0.55
52,2035,0,0,0,0.6
52,2040,0,0,0,0.65
52,2045,0,0,0,0.69
52,2050,0,0,0,0.74
52,2055,0,0,0,0.8
52,2060,0,0,0,0.87
52,2065,0,0,0,0.94
52,2070,0,0,0,0.97
52,2075,0,0,0,1.02
52,2080,0,0,0,1.07
52,2085,0,0,0,1.11
52,2090,0,0,0,1.16
52,2095,0,0,0,1.21
52,2100,0,0,0,1.25
56,1970,0,0,0,0.58
56,1975,0,0,0,0.57
56,1980,0,0,0,0.54
56,1985,0,0,0,0.45
56,1990,0,0,0,0.49
56,1995,0,0,0,0.51
56,2000,0,0,0,0.52
56,2005,0,0,0,0.52
56,2010,0,0,0,0.52
56,2015,0,0,0,0.55
56,2020,0,0,0,0.58
56,2025,0,0,0,0.61
56,2030,0,0,0,0.66
56,2035,0,0,0,0.69
56,2040,0,0,0,0.72
56,2045,0,0,0,0.73
56,2050,0,0,0,0.74
56,2055,0,0,0,0.75
56,2060,0,0,0,0.77
56,2065,0,0,0,0.78
56,2070,0,0,0,0.8
56,2075,0,0,0,0.83
56,2080,0,0,0,0.86
56,2085,0,0,0,0.89
56,2090,0,0,0,0.93
56,2095,0,0,0,0.96
56,2100,0,0,0,1
64,1970,0,0,0,0.83
64,1975,0,0,0,0.8
64,1980,0,0,0,0.82
64,1985,0,0,0,0.84
64,1990,0,0,0,0.85
64,1995,0,0,0,0.89
64,2000,0,0,0,0.79
64,2005,0,0,0,0.62
64,2010,0,0,0,0.52
64,2015,0,0,0,0.48
64,2020,0,0,0,0.45
64,2025,0,0,0,0.43
64,2030,0,0,0,0.41
64,2035,0,0,0,0.39
64,2040,0,0,0,0.39
64,2045,0,0,0,0.41
64,2050,0,0,0,0.45
64,2055,0,0,0,0.5
64,2060,0,0,0,0.55
64,2065,0,0,0,0.59
64,2070,0,0,0,0.63
64,2075,0,0,0,0.68
64,2080,0,0,0,0.73
64,2085,0,0,0,0.79
64,2090,0,0,0,0.85
64,2095,0,0,0,0.91
64,2100,0,0,0,0.97
68,1970,0,0,0,0.86
68,1975,0,0,0,0.87
68,1980,0,0,0,0.85
68,1985,0,0,0,0.83
68,1990,0,0,0,0.81
68,1995,0,0,0,0.8
68,2000,0,0,0,0.78
68,2005,0,0,0,0.74
68,2010,0,0,0,0.69
68,2015,0,0,0,0.63
68,2020,0,0,0,0.57
68,2025,0,0,0,0.52
68,2030,0,0,0,0.5
68,2035,0,0,0,0.49
68,2040,0,0,0,0.48
68,2045,0,0,0,0.48
68,2050,0,0,0,0.48
68,2055,0,0,0,0.49
68,2060,0,0,0,0.52
68,2065,0,0,0,0.55
68,2070,0,0,0,0.59
68,2075,0,0,0,0.62
68,2080,0,0,0,0.65
68,2085,0,0,0,0.67
68,2090,0,0,0,0.69
68,2095,0,0,0,0.71
68,2100,0,0,0,0.74
70,1970,0,0,0,0.65
70,1975,0,0,0,0.57
70,1980,0,0,0,0.5
70,1985,0,0,0,0.43
70,1990,0,0,0,0.43
70,1995,0,0,0,0.43
70,2000,0,0,0,0.45
70,2005,0,0,0,0.43
70,2010,0,0,0,0.41
70,2015,0,0,0,0.41
70,2020,0,0,0,0.46
70,2025,0,0,0,0.52
70,2030,0,0,0,0.57
70,2035,0,0,0,0.61
70,2040,0,0,0,0.65
70,2045,0,0,0,0.7
70,2050,0,0,0,0.77
70,2055,0,0,0,0.87
70,2060,0,0,0,0.9
70,2065,0,0,0,0.94
70,2070,0,0,0,0.95
70,2075,0,0,0,0.96
70,2080,0,0,0,1
70,2085,0,0,0,1.04
70,2090,0,0,0,1.07
70,2095,0,0,0,1.1
70,2100,0,0,0,1.13
72,1970,0,0,0,1.05
72,1975,0,0,0,1
72,1980,0,0,0,0.96
72,1985,0,0,0,0.95
72,1990,0,0,0,0.9
72,1995,0,0,0,0.8
72,2000,0,0,0,0.69
72,2005,0,0,0,0.62
72,2010,0,0,0,0.58
72,2015,0,0,0,0.55
72,2020,0,0,0,0.54
72,2025,0,0,0,0.51
72,2030,0,0,0,0.48
72,2035,0,0,0,0.45
72,2040,0,0,0,0.42
72,2045,0,0,0,0.4
72,2050,0,0,0,0.4
72,2055,0,0,0,0.41
72,2060,0,0,0,0.43
72,2065,0,0,0,0.44
72,2070,0,0,0,0.46
72,2075,0,0,0,0.48
72,2080,0,0,0,0.5
72,2085,0,0,0,0.52
72,2090,0,0,0,0.54
72,2095,0,0,0,0.56
72,2100,0,0,0,0.58
76,1970,0,0,0,0.85
76,1975,0,0,0,0.79
76,1980,0,0,0,0.72
76,1985,0,0,0,0.69
76,1990,0,0,0,0.66
76,1995,0,0,0,0.6
76,2000,0,0,0,0.54
76,2005,0,0,0,0.51
76,2010,0,0,0,0.48
76,2015,0,0,0,0.45
76,2020,0,0,0,0.44
76,2025,0,0,0,0.45
76,2030,0,0,0,0.47
76,2035,0,0,0,0.49
76,2040,0,0,0,0.51
76,2045,0,0,0,0.55
76,2050,0,0,0,0.61
76,2055,0,0,0,0.66
76,2060,0,0,0,0.7
76,2065,0,0,0,0.76
76,2070,0,0,0,0.83
76,2075,0,0,0,0.88
76,2080,0,0,0,0.93
76,2085,0,0,0,0.97
76,2090,0,0,0,1.02
76,2095,0,0,0,1.06
76,2100,0,0,0,1.09
84,1970,0,0,0,1.06
84,1975,0,0,0,1.08
84,1980,0,0,0,1.05
84,1985,0,0,0,0.96
84,1990,0,0,0,0.92
84,1995,0,0,0,0.91
84,2000,0,0,0,0.83
84,2005,0,0,0,0.74
84,2010,0,0,0,0.64
84,2015,0,0,0,0.56
84,2020,0,0,0,0.51
84,2025,0,0,0,0.48
84,2030,0,0,0,0.47
84,2035,0,0,0,0.47
84,2040,0,0,0,0.47
84,2045,0,0,0,0.47
84,2050,0,0,0,0.49
84,2055,0,0,0,0.53
84,2060,0,0,0,0.58
84,2065,0,0,0,0.63
84,2070,0,0,0,0.69
84,2075,0,0,0,0.75
84,2080,0,0,0,0.8
84,2085,0,0,0,0.86
84,2090,0,0,0,0.91
84,2095,0,0,0,0.96
84,2100,0,0,0,1.01
90,1970,0,0,0,0.9
90,1975,0,0,0,1.04
90,1980,0,0,0,1.02
90,1985,0,0,0,1
90,1990,0,0,0,0.93
90,1995,0,0,0,0.85
90,2000,0,0,0,0.81
90,2005,0,0,0,0.77
90,2010,0,0,0,0.75
90,2015,0,0,0,0.7
90,2020,0,0,0,0.63
90,2025,0,0,0,0.55
90,2030,0,0,0,0.51
90,2035,0,0,0,0.48
90,2040,0,0,0,0.46
90,2045,0,0,0,0.45
90,2050,0,0,0,0.44
90,2055,0,0,0,0.43
90,2060,0,0,0,0.44
90,2065,0,0,0,0.45
90,2070,0,0,0,0.47
90,2075,0,0,0,0.51
90,2080,0,0,0,0.53
90,2085,0,0,0,0.56
90,2090,0,0,0,0.59
90,2095,0,0,0,0.63
90,2100,0,0,0,0.66
96,1970,0,0,0,0.82
96,1975,0,0,0,0.78
96,1980,0,0,0,0.71
96,1985,0,0,0,0.71
96,1990,0,0,0,0.62
96,1995,0,0,0,0.57
96,2000,0,0,0,0.5
96,2005,0,0,0,0.46
96,2010,0,0,0,0.42
96,2015,0,0,0,0.42
96,2020,0,0,0,0.41
96,2025,0,0,0,0.4
96,2030,0,0,0,0.41
96,2035,0,0,0,0.43
96,2040,0,0,0,0.47
96,2045,0,0,0,0.52
96,2050,0,0,0,0.57
96,2055,0,0,0,0.61
96,2060,0,0,0,0.65
96,2065,0,0,0,0.69
96,2070,0,0,0,0.74
96,2075,0,0,0,0.81
96,2080,0,0,0,0.88
96,2085,0,0,0,0.96
96,2090,0,0,0,1.04
96,2095,0,0,0,1.12
96,2100,0,0,0,1.2
100,1970,0,0,0,0.48
100,1975,0,0,0,0.49
100,1980,0,0,0,0.52
100,1985,0,0,0,0.46
100,1990,0,0,0,0.5
100,1995,0,0,0,0.49
100,2000,0,0,0,0.48
100,2005,0,0,0,0.45
100,2010,0,0,0,0.45
100,2015,0,0,0,0.5
100,2020,0,0,0,0.53
100,2025,0,0,0,0.53
100,2030,0,0,0,0.55
100,2035,0,0,0,0.58
100,2040,0,0,0,0.63
100,2045,0,0,0,0.71
100,2050,0,0,0,0.78
100,2055,0,0,0,0.84
100,2060,0,0,0,0.86
100,2065,0,0,0,0.85
100,2070,0,0,0,0.86
100,2075,0,0,0,0.9
100,2080,0,0,0,0.94
100,2085,0,0,0,0.96
100,2090,0,0,0,0.98
100,2095,0,0,0,1
100,2100,0,0,0,1.03
104,1970,0,0,0,0.84
104,1975,0,0,0,0.83
104,1980,0,0,0,0.8
104,1985,0,0,0,0.74
104,1990,0,0,0,0.68
104,1995,0,0,0,0.61
104,2000,0,0,0,0.55
104,2005,0,0,0,0.49
104,2010,0,0,0,0.44
104,2015,0,0,0,0.41
104,2020,0,0,0,0.4
104,2025,0,0,0,0.39
104,2030,0,0,0,0.39
104,2035,0,0,0,0.4
104,2040,0,0,0,0.42
104,2045,0,0,0,0.45
104,2050,0,0,0,0.47
104,2055,0,0,0,0.51
104,2060,0,0,0,0.54
104,2065,0,0,0,0.58
104,2070,0,0,0,0.61
104,2075,0,0,0,0.65
104,2080,0,0,0,0.68
104,2085,0,0,0,0.71
104,2090,0,0,0,0.73
104,2095,0,0,0,0.75
104,2100,0,0,0,0.77
108,1970,0,0,0,0.92
108,1975,0,0,0,0.96
108,1980,0,0,0,0.93
108,1985,0,0,0,0.88
108,1990,0,0,0,0.91
108,1995,0,0,0,0.96
108,2000,0,0,0,0.97
108,2005,0,0,0,0.81
108,2010,0,0,0,0.69
108,2015,0,0,0,0.64
108,2020,0,0,0,0.62
108,2025,0,0,0,0.58
108,2030,0,0,0,0.52
108,2035,0,0,0,0.46
108,2040,0,0,0,0.42
108,2045,0,0,0,0.41
108,2050,0,0,0,0.41
108,2055,0,0,0,0.42
108,2060,0,0,0,0.43
108,2065,0,0,0,0.43
108,2070,0,0,0,0.44
108,2075,0,0,0,0.46
108,2080,0,0,0,0.48
108,2085,0,0,0,0.52
108,2090,0,0,0,0.55
108,2095,0,0,0,0.58
108,2100,0,0,0,0.61
112,1970,0,0,0,0.61
112,1975,0,0,0,0.55
112,1980,0,0,0,0.51
112,1985,0,0,0,0.46
112,1990,0,0,0,0.51
112,1995,0,0,0,0.52
112,2000,0,0,0,0.47
112,2005,0,0,0,0.43
112,2010,0,0,0,0.4
112,2015,0,0,0,0.42
112,2020,0,0,0,0.46
112,2025,0,0,0,0.5
112,2030,0,0,0,0.52
112,2035,0,0,0,0.53
112,2040,0,0,0,0.56
112,2045,0,0,0,0.61
112,2050,0,0,0,0.69
112,2055,0,0,0,0.77
112,2060,0,0,0,0.8
112,2065,0,0,0,0.79
112,2070,0,0,0,0.79
112,2075,0,0,0,0.83
112,2080,0,0,0,0.88
112,2085,0,0,0,0.92
112,2090,0,0,0,0.94
112,2095,0,0,0,0.96
112,2100,0,0,0,0.97
116,1970,0,0,0,0.85
116,1975,0,0,0,0.82
116,1980,0,0,0,0.72
116,1985,0,0,0,0.82
116,1990,0,0,0,0.87
116,1995,0,0,0,1.01
116,2000,0,0,0,0.81
116,2005,0,0,0,0.66
116,2010,0,0,0,0.56
116,2015,0,0,0,0.51
116,2020,0,0,0,0.5
116,2025,0,0,0,0.49
116,2030,0,0,0,0.47
116,2035,0,0,0,0.45
116,2040,0,0,0,0.43
116,2045,0,0,0,0.4
116,2050,0,0,0,0.44
116,2055,0,0,0,0.47
116,2060,0,0,0,0.52
116,2065,0,0,0,0.55
116,2070,0,0,0,0.56
116,2075,0,0,0,0.59
116,2080,0,0,0,0.63
116,2085,0,0,0,0.67
116,2090,0,0,0,0.72
116,2095,0,0,0,0.76
116,2100,0,0,0,0.79
120,1970,0,0,0,0.85
120,1975,0,0,0,0.9
120,1980,0,0,0,0.93
120,1985,0,0,0,0.95
120,1990,0,0,0,0.95
120,1995,0,0,0,0.92
120,2000,0,0,0,0.86
120,2005,0,0,0,0.82
120,2010,0,0,0,0.79
120,2015,0,0,0,0.75
120,2020,0,0,0,0.67
120,2025,0,0,0,0.59
120,2030,0,0,0,0.53
120,2035,0,0,0,0.5
120,2040,0,0,0,0.47
120,2045,0,0,0,0.45
120,2050,0,0,0,0.44
120,2055,0,0,0,0.43
120,2060,0,0,0,0.43
120,2065,0,0,0,0.44
120,2070,0,0,0,0.46
120,2075,0,0,0,0.49
120,2080,0,0,0,0.51
120,2085,0,0,0,0.53
120,2090,0,0,0,0.55
120,2095,0,0,0,0.57
120,2100,0,0,0,0.59
124,1970,0,0,0,0.61
124,1975,0,0,0,0.53
124,1980,0,0,0,0.47
124,1985,0,0,0,0.43
124,1990,0,0,0,0.47
124,1995,0,0,0,0.48
124,2000,0,0,0,0.46
124,2005,0,0,0,0.44
124,2010,0,0,0,0.44
124,2015,0,0,0,0.47
124,2020,0,0,0,0.51
124,2025,0,0,0,0.57
124,2030,0,0,0,0.63
124,2035,0,0,0,0.65
124,2040,0,0,0,0.65
124,2045,0,0,0,0.66
124,2050,0,0,0,0.68
124,2055,0,0,0,0.71
124,2060,0,0,0,0.75
124,2065,0,0,0,0.77
124,2070,0,0,0,0.79
124,2075,0,0,0,0.82
124,2080,0,0,0,0.84
124,2085,0,0,0,0.88
124,2090,0,0,0,0.92
124,2095,0,0,0,0.97
124,2100,0,0,0,1.01
132,1970,0,0,0,1.09
132,1975,0,0,0,1.02
132,1980,0,0,0,1.06
132,1985,0,0,0,0.97
132,1990,0,0,0,1.01
132,1995,0,0,0,0.98
132,2000,0,0,0,0.89
132,2005,0,0,0,0.75
132,2010,0,0,0,0.61
132,2015,0,0,0,0.51
132,2020,0,0,0,0.47
132,2025,0,0,0,0.44
132,2030,0,0,0,0.44
132,2035,0,0,0,0.44
132,2040,0,0,0,0.44
132,2045,0,0,0,0.45
132,2050,0,0,0,0.49
132,2055,0,0,0,0.55
132,2060,0,0,0,0.63
132,2065,0,0,0,0.7
132,2070,0,0,0,0.76
132,2075,0,0,0,0.83
132,2080,0,0,0,0.89
132,2085,0,0,0,0.95
132,2090,0,0,0,1
132,2095,0,0,0,1.05
132,2100,0,0,0,1.1
140,1970,0,0,0,0.81
140,1975,0,0,0,0.85
140,1980,0,0,0,0.86
140,1985,0,0,0,0.86
140,1990,0,0,0,0.89
140,1995,0,0,0,0.87
140,2000,0,0,0,0.85
140,2005,0,0,0,0.84
140,2010,0,0,0,0.8
140,2015,0,0,0,0.73
140,2020,0,0,0,0.66
140,2025,0,0,0,0.6
140,2030,0,0,0,0.54
140,2035,0,0,0,0.49
140,2040,0,0,0,0.46
140,2045,0,0,0,0.43
140,2050,0,0,0,0.42
140,2055,0,0,0,0.42
140,2060,0,0,0,0.43
140,2065,0,0,0,0.44
140,2070,0,0,0,0.46
140,2075,0,0,0,0.48
140,2080,0,0,0,0.5
140,2085,0,0,0,0.52
140,2090,0,0,0,0.55
140,2095,0,0,0,0.57
140,2100,0,0,0,0.6
144,1970,0,0,0,0.77
144,1975,0,0,0,0.7
144,1980,0,0,0,0.67
144,1985,0,0,0,0.63
144,1990,0,0,0,0.6
144,1995,0,0,0,0.55
144,2000,0,0,0,0.49
144,2005,0,0,0,0.48
144,2010,0,0,0,0.49
144,2015,0,0,0,0.52
144,2020,0,0,0,0.52
144,2025,0,0,0,0.51
144,2030,0,0,0,0.51
144,2035,0,0,0,0.53
144,2040,0,0,0,0.55
144,2045,0,0,0,0.58
144,2050,0,0,0,0.62
144,2055,0,0,0,0.64
144,2060,0,0,0,0.66
144,2065,0,0,0,0.68
144,2070,0,0,0,0.73
144,2075,0,0,0,0.8
144,2080,0,0,0,0.87
144,2085,0,0,0,0.93
144,2090,0,0,0,0.98
144,2095,0,0,0,1.02
144,2100,0,0,0,1.07
148,1970,0,0,0,0.84
148,1975,0,0,0,0.87
148,1980,0,0,0,0.91
148,1985,0,0,0,0.95
148,1990,0,0,0,0.97
148,1995,0,0,0,0.97
148,2000,0,0,0,0.96
148,2005,0,0,0,0.95
148,2010,0,0,0,0.93
148,2015,0,0,0,0.9
148,2020,0,0,0,0.85
148,2025,0,0,0,0.78
148,2030,0,0,0,0.72
148,2035,0,0,0,0.65
148,2040,0,0,0,0.59
148,2045,0,0,0,0.54
148,2050,0,0,0,0.5
148,2055,0,0,0,0.47
148,2060,0,0,0,0.45
148,2065,0,0,0,0.44
148,2070,0,0,0,0.44
148,2075,0,0,0,0.44
148,2080,0,0,0,0.46
148,2085,0,0,0,0.48
148,2090,0,0,0,0.5
148,2095,0,0,0,0.53
148,2100,0,0,0,0.55
152,1970,0,0,0,0.81
152,1975,0,0,0,0.73
152,1980,0,0,0,0.63
152,1985,0,0,0,0.56
152,1990,0,0,0,0.56
152,1995,0,0,0,0.57
152,2000,0,0,0,0.54
152,2005,0,0,0,0.49
152,2010,0,0,0,0.46
152,2015,0,0,0,0.45
152,2020,0,0,0,0.46
152,2025,0,0,0,0.48
152,2030,0,0,0,0.53
152,2035,0,0,0,0.56
152,2040,0,0,0,0.59
152,2045,0,0,0,0.61
152,2050,0,0,0,0.65
152,2055,0,0,0,0.72
152,2060,0,0,0,0.79
152,2065,0,0,0,0.85
152,2070,0,0,0,0.9
152,2075,0,0,0,0.96
152,2080,0,0,0,1.02
152,2085,0,0,0,1.07
152,2090,0,0,0,1.12
152,2095,0,0,0,1.17
152,2100,0,0,0,1.22
156,1970,0,0,0,0.77
156,1975,0,0,0,0.77
156,1980,0,0,0,0.69
156,1985,0,0,0,0.56
156,1990,0,0,0,0.51
156,1995,0,0,0,0.51
156,2000,0,0,0,0.48
156,2005,0,0,0,0.42
156,2010,0,0,0,0.38
156,2015,0,0,0,0.37
156,2020,0,0,0,0.39
156,2025,0,0,0,0.4
156,2030,0,0,0,0.43
